Entity,Code,Date,Retail & Recreation
Estonia,EST,2020-05-20,-19.571
Estonia,EST,2020-05-21,-18.571
Estonia,EST,2020-05-22,-17.571
Estonia,EST,2020-05-23,-17
Estonia,EST,2020-05-24,-16
Estonia,EST,2020-05-25,-15.286
Estonia,EST,2020-05-26,-14.429
Estonia,EST,2020-05-27,-13.857
Estonia,EST,2020-05-28,-13.286
Estonia,EST,2020-05-29,-12.714
Estonia,EST,2020-05-30,-12.286
Estonia,EST,2020-05-31,-11.429
Estonia,EST,2020-06-01,-10.571
Estonia,EST,2020-06-02,-10
Estonia,EST,2020-06-03,-9.286
Estonia,EST,2020-06-04,-9
Estonia,EST,2020-06-05,-7.714
Estonia,EST,2020-06-06,-6.143
Estonia,EST,2020-06-07,-4.857
Estonia,EST,2020-06-08,-4
Estonia,EST,2020-06-09,-3.143
Estonia,EST,2020-06-10,-1.571
Estonia,EST,2020-06-11,0.286
Estonia,EST,2020-06-12,0.571
Estonia,EST,2020-06-13,0.857
Estonia,EST,2020-06-14,1.714
Estonia,EST,2020-06-15,2.143
Estonia,EST,2020-06-16,2.857
Estonia,EST,2020-06-17,3.286
Estonia,EST,2020-06-18,3.714
Estonia,EST,2020-06-19,4.286
Estonia,EST,2020-06-20,4.857
Estonia,EST,2020-06-21,5.429
Estonia,EST,2020-06-22,7
Estonia,EST,2020-06-23,2
Estonia,EST,2020-06-24,-5.714
Estonia,EST,2020-06-25,-6.286
Estonia,EST,2020-06-26,-7.143
Estonia,EST,2020-06-27,-8
Estonia,EST,2020-06-28,-9
Estonia,EST,2020-06-29,-10.857
Estonia,EST,2020-06-30,-6.714
Estonia,EST,2020-07-01,0.571
Estonia,EST,2020-07-02,1
Estonia,EST,2020-07-03,2.429
Estonia,EST,2020-07-04,3.714
Estonia,EST,2020-07-05,4.857
Estonia,EST,2020-07-06,6.143
Estonia,EST,2020-07-07,8.143
Estonia,EST,2020-07-08,9.571
Estonia,EST,2020-07-09,10.429
Estonia,EST,2020-07-10,10.429
Estonia,EST,2020-07-11,10.571
Estonia,EST,2020-07-12,11.571
Estonia,EST,2020-07-13,12
Estonia,EST,2020-07-14,12.286
Estonia,EST,2020-07-15,12.571
Estonia,EST,2020-07-16,12.857
Estonia,EST,2020-07-17,12.714
Estonia,EST,2020-07-18,12.857
Estonia,EST,2020-07-19,12.714
Estonia,EST,2020-07-20,12.286
Estonia,EST,2020-07-21,11.857
Estonia,EST,2020-07-22,11.286
Estonia,EST,2020-07-23,10.571
Estonia,EST,2020-07-24,9.857
Estonia,EST,2020-07-25,9.571
Estonia,EST,2020-07-26,9
Estonia,EST,2020-07-27,8.571
Estonia,EST,2020-07-28,7.571
Estonia,EST,2020-07-29,6.857
Estonia,EST,2020-07-30,6.429
Estonia,EST,2020-07-31,6.714
Estonia,EST,2020-08-01,6.714
Estonia,EST,2020-08-02,6.286
Estonia,EST,2020-08-03,6
Estonia,EST,2020-08-04,5.857
Estonia,EST,2020-08-05,6.857
Estonia,EST,2020-08-06,7.429
Estonia,EST,2020-08-07,8.143
Estonia,EST,2020-08-08,8.857
Estonia,EST,2020-08-09,9.857
Estonia,EST,2020-08-10,10.714
Estonia,EST,2020-08-11,11.571
Estonia,EST,2020-08-12,10.857
Estonia,EST,2020-08-13,10.143
Estonia,EST,2020-08-14,9.429
Estonia,EST,2020-08-15,9
Estonia,EST,2020-08-16,8.857
Estonia,EST,2020-08-17,7.667
Estonia,EST,2020-08-18,6.6
Estonia,EST,2020-08-19,5
Estonia,EST,2020-08-20,4.333
Fiji,FJI,2020-02-17,0.667
Fiji,FJI,2020-02-18,0
Fiji,FJI,2020-02-19,-0.4
Fiji,FJI,2020-02-20,0
Fiji,FJI,2020-02-21,0.286
Fiji,FJI,2020-02-22,-0.286
Fiji,FJI,2020-02-23,-0.143
Fiji,FJI,2020-02-24,0.143
Fiji,FJI,2020-02-25,0.714
Fiji,FJI,2020-02-26,1.143
